iteration,step,event,timestamp_iso,timestamp_unix
6,walk_to_wall,start,2025-10-30T16:35:13,1761838513.352
6,walk_to_wall,end,2025-10-30T16:35:29,1761838529.247
6,place,start,2025-10-30T16:35:29,1761838529.248
6,place,end,2025-10-30T16:35:39,1761838539.355
6,walk_to_source,start,2025-10-30T16:35:39,1761838539.355
6,walk_to_source,end,2025-10-30T16:35:55,1761838555.961
7,pick,start,2025-10-30T16:35:55,1761838555.961
7,pick,end,2025-10-30T16:36:05,1761838565.202
7,walk_to_wall,start,2025-10-30T16:36:05,1761838565.202
7,walk_to_wall,end,2025-10-30T16:36:20,1761838580.860
7,place,start,2025-10-30T16:36:20,1761838580.860
7,place,end,2025-10-30T16:36:30,1761838590.256
7,walk_to_source,start,2025-10-30T16:36:30,1761838590.257
7,walk_to_source,end,2025-10-30T16:36:47,1761838607.021
8,pick,start,2025-10-30T16:36:47,1761838607.021
8,pick,end,2025-10-30T16:36:57,1761838617.111
8,walk_to_wall,start,2025-10-30T16:36:57,1761838617.111
8,walk_to_wall,end,2025-10-30T16:37:12,1761838632.764
8,place,start,2025-10-30T16:37:12,1761838632.764
8,place,end,2025-10-30T16:37:22,1761838642.580
8,walk_to_source,start,2025-10-30T16:37:22,1761838642.581
8,walk_to_source,end,2025-10-30T16:37:40,1761838660.379
9,pick,start,2025-10-30T16:37:40,1761838660.380
9,pick,end,2025-10-30T16:37:50,1761838670.787
9,walk_to_wall,start,2025-10-30T16:37:50,1761838670.788
9,walk_to_wall,end,2025-10-30T16:38:07,1761838687.593
9,place,start,2025-10-30T16:38:07,1761838687.593
9,place,end,2025-10-30T16:38:17,1761838697.907
9,walk_to_source,start,2025-10-30T16:38:17,1761838697.907
9,walk_to_source,end,2025-10-30T16:38:34,1761838714.620
10,pick,start,2025-10-30T16:38:34,1761838714.621
10,pick,end,2025-10-30T16:38:43,1761838723.721
10,walk_to_wall,start,2025-10-30T16:38:43,1761838723.722
10,walk_to_wall,end,2025-10-30T16:38:58,1761838738.397
10,place,start,2025-10-30T16:38:58,1761838738.397
10,place,end,2025-10-30T16:39:08,1761838748.425
10,walk_to_source,start,2025-10-30T16:39:08,1761838748.425
10,walk_to_source,end,2025-10-30T16:39:26,1761838766.188
11,pick,start,2025-10-30T16:39:26,1761838766.188
11,pick,end,2025-10-30T16:39:35,1761838775.374
11,walk_to_wall,start,2025-10-30T16:39:35,1761838775.375
11,walk_to_wall,end,2025-10-30T16:39:50,1761838790.066
11,place,start,2025-10-30T16:39:50,1761838790.066
11,place,end,2025-10-30T16:39:59,1761838799.622
11,walk_to_source,start,2025-10-30T16:39:59,1761838799.622
11,walk_to_source,end,2025-10-30T16:40:17,1761838817.657
12,pick,start,2025-10-30T16:40:17,1761838817.658
12,pick,end,2025-10-30T16:40:27,1761838827.269
12,walk_to_wall,start,2025-10-30T16:40:27,1761838827.269
12,walk_to_wall,end,2025-10-30T16:40:43,1761838843.020
12,place,start,2025-10-30T16:40:43,1761838843.020
12,place,end,2025-10-30T16:40:52,1761838852.828
12,walk_to_source,start,2025-10-30T16:40:52,1761838852.829
12,walk_to_source,end,2025-10-30T16:41:10,1761838870.600
13,pick,start,2025-10-30T16:41:10,1761838870.600
13,pick,end,2025-10-30T16:41:20,1761838880.423
13,walk_to_wall,start,2025-10-30T16:41:20,1761838880.424
13,walk_to_wall,end,2025-10-30T16:41:38,1761838898.222
13,place,start,2025-10-30T16:41:38,1761838898.223
13,place,end,2025-10-30T16:41:48,1761838908.393
13,walk_to_source,start,2025-10-30T16:41:48,1761838908.393
13,walk_to_source,end,2025-10-30T16:42:05,1761838925.088
14,pick,start,2025-10-30T16:42:05,1761838925.089
14,pick,end,2025-10-30T16:42:14,1761838934.661
14,walk_to_wall,start,2025-10-30T16:42:14,1761838934.662
14,walk_to_wall,end,2025-10-30T16:42:29,1761838949.578
14,place,start,2025-10-30T16:42:29,1761838949.578
14,place,end,2025-10-30T16:42:41,1761838961.251
14,walk_to_source,start,2025-10-30T16:42:41,1761838961.252
14,walk_to_source,end,2025-10-30T16:42:56,1761838976.972
15,pick,start,2025-10-30T16:42:56,1761838976.972
15,pick,end,2025-10-30T16:43:07,1761838987.380
15,walk_to_wall,start,2025-10-30T16:43:07,1761838987.381
15,walk_to_wall,end,2025-10-30T16:43:22,1761839002.132
15,place,start,2025-10-30T16:43:22,1761839002.133
15,place,end,2025-10-30T16:43:31,1761839011.936
15,walk_to_source,start,2025-10-30T16:43:31,1761839011.937
15,walk_to_source,end,2025-10-30T16:43:49,1761839029.808
16,pick,start,2025-10-30T16:43:49,1761839029.808
16,pick,end,2025-10-30T16:44:00,1761839040.236
16,walk_to_wall,start,2025-10-30T16:44:00,1761839040.237
16,walk_to_wall,end,2025-10-30T16:44:21,1761839061.555
16,place,start,2025-10-30T16:44:21,1761839061.555
16,place,end,2025-10-30T16:44:31,1761839071.352
16,walk_to_source,start,2025-10-30T16:44:31,1761839071.353
16,walk_to_source,end,2025-10-30T16:44:49,1761839089.385
