iteration,step,event,timestamp_iso,timestamp_unix
12,walk_to_source,end,2025-10-29T14:16:23,1761743783.580
13,pick,start,2025-10-29T14:16:23,1761743783.580
13,pick,end,2025-10-29T14:16:39,1761743799.364
13,walk_to_wall,start,2025-10-29T14:16:39,1761743799.364
13,walk_to_wall,end,2025-10-29T14:16:55,1761743815.014
13,place,start,2025-10-29T14:16:55,1761743815.015
13,place,end,2025-10-29T14:17:04,1761743824.663
13,walk_to_source,start,2025-10-29T14:17:04,1761743824.664
13,walk_to_source,end,2025-10-29T14:17:20,1761743840.283
14,pick,start,2025-10-29T14:17:20,1761743840.283
14,pick,end,2025-10-29T14:17:38,1761743858.189
14,walk_to_wall,start,2025-10-29T14:17:38,1761743858.190
14,walk_to_wall,end,2025-10-29T14:17:54,1761743874.089
14,place,start,2025-10-29T14:17:54,1761743874.089
14,place,end,2025-10-29T14:18:03,1761743883.080
14,walk_to_source,start,2025-10-29T14:18:03,1761743883.080
14,walk_to_source,end,2025-10-29T14:18:18,1761743898.800
